Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00     721/1165        std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_left(std::_Rb_tree_node_base*) [88]
                0.00    0.00     444/1334        std::_Rb_tree_iterator<std::pair<std::pair<std::string, int> const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [69]
-----------------------------------------------
                0.00    0.00     444/444         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [237]
[136]    0.0    0.00    0.00     444         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [136]
                0.00    0.00     444/888         std::pair<std::pair<std::string, int> const, int>* std::__addressof<std::pair<std::pair<std::string, int> const, int> >(std::pair<std::pair<std::string, int> const, int>&) [108]
                0.00    0.00     444/888         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::get_allocator() const [102]
                0.00    0.00     444/888         std::allocator<std::pair<std::pair<std::string, int> const, int> >::~allocator() [105]
                0.00    0.00     444/444         __gnu_cxx::new_allocator<std::pair<std::pair<std::string, int> const, int> >::destroy(std::pair<std::pair<std::string, int> const, int>*) [117]
                0.00    0.00     444/444         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [132]
-----------------------------------------------
                0.00    0.00     444/444         std::map<std::pair<std::string, int>, int, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::insert(std::_Rb_tree_iterator<std::pair<std::pair<std::string, int> const, int> >, std::pair<std::pair<std::string, int> const, int> const&) [125]
[137]    0.0    0.00    0.00     444         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::pair<std::string, int> const, int> >, std::pair<std::pair<std::string, int> const, int> const&) [137]
                0.00    0.00     654/6479        std::_Select1st<std::pair<std::pair<std::string, int> const, int> >::operator()(std::pair<std::pair<std::string, int> const, int> const&) const [35]
                0.00    0.00     654/1013        std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_key(std::_Rb_tree_node_base const*) [89]
                0.00    0.00     654/5677        std::less<std::pair<std::string, int> >::operator()(std::pair<std::string, int> const&, std::pair<std::string, int> const&) const [41]
                0.00    0.00     464/464         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_rightmost() [112]
                0.00    0.00     444/1249        std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_end() [87]
                0.00    0.00     443/444         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::pair<std::string, int> const, int> const&) [130]
                0.00    0.00     233/233         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::size() const [139]
                0.00    0.00     211/211         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_leftmost() [143]
                0.00    0.00     211/211         std::_Rb_tree_const_iterator<std::pair<std::pair<std::string, int> const, int> >::operator--() [142]
                0.00    0.00     211/211         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_right(std::_Rb_tree_node_base const*) [144]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique(std::pair<std::pair<std::string, int> const, int> const&) [235]
-----------------------------------------------
                0.00    0.00     444/444         std::map<std::pair<std::string, int>, int, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::end() [124]
[138]    0.0    0.00    0.00     444         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::end() [138]
                0.00    0.00     444/1334        std::_Rb_tree_iterator<std::pair<std::pair<std::string, int> const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [69]
-----------------------------------------------
                0.00    0.00     233/233         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::pair<std::string, int> const, int> >, std::pair<std::pair<std::string, int> const, int> const&) [137]
[139]    0.0    0.00    0.00     233         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::size() const [139]
-----------------------------------------------
                0.00    0.00     211/211         std::map<std::pair<std::string, int>, int, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::operator[](std::pair<std::string, int> const&) [126]
[140]    0.0    0.00    0.00     211         std::map<std::pair<std::string, int>, int, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::key_comp() const [140]
                0.00    0.00     211/211         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::key_comp() const [141]
-----------------------------------------------
                0.00    0.00     211/211         std::map<std::pair<std::string, int>, int, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::key_comp() const [140]
[141]    0.0    0.00    0.00     211         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::key_comp() const [141]
-----------------------------------------------
                0.00    0.00     211/211         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::pair<std::string, int> const, int> >, std::pair<std::pair<std::string, int> const, int> const&) [137]
[142]    0.0    0.00    0.00     211         std::_Rb_tree_const_iterator<std::pair<std::pair<std::string, int> const, int> >::operator--() [142]
-----------------------------------------------
                0.00    0.00     211/211         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::pair<std::string, int> const, int> >, std::pair<std::pair<std::string, int> const, int> const&) [137]
[143]    0.0    0.00    0.00     211         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_leftmost() [143]
-----------------------------------------------
                0.00    0.00     211/211         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::pair<std::string, int> const, int> >, std::pair<std::pair<std::string, int> const, int> const&) [137]
[144]    0.0    0.00    0.00     211         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_right(std::_Rb_tree_node_base const*) [144]
-----------------------------------------------
                0.00    0.00      20/40          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >, std::pair<std::string, int> const&) [169]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >::difference_type __gnu_cxx::operator-<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >(__gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > > const&) [166]
[145]    0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >::base() const [145]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_check_len(unsigned long, char const*) const [167]
[146]    0.0    0.00    0.00      40         std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::size() const [146]
-----------------------------------------------
                0.00    0.00       1/31          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::~vector() [341]
                0.00    0.00      30/31          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >, std::pair<std::string, int> const&) [169]
[147]    0.0    0.00    0.00      31         std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_get_Tp_allocator() [147]
-----------------------------------------------
                0.00    0.00      10/30          __gnu_cxx::new_allocator<std::pair<std::string, int> >::allocate(unsigned long, void const*) [165]
                0.00    0.00      20/30          __gnu_cxx::__alloc_traits<std::allocator<std::pair<std::string, int> > >::max_size(std::allocator<std::pair<std::string, int> > const&) [149]
[148]    0.0    0.00    0.00      30         __gnu_cxx::new_allocator<std::pair<std::string, int> >::max_size() const [148]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::max_size() const [152]
[149]    0.0    0.00    0.00      20         __gnu_cxx::__alloc_traits<std::allocator<std::pair<std::string, int> > >::max_size(std::allocator<std::pair<std::string, int> > const&) [149]
                0.00    0.00      20/30          __gnu_cxx::new_allocator<std::pair<std::string, int> >::max_size() const [148]
-----------------------------------------------
                0.00    0.00      10/20          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::end() [170]
                0.00    0.00      10/20          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::begin() [171]
[150]    0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >::__normal_iterator(std::pair<std::string, int>* const&) [150]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::max_size() const [152]
[151]    0.0    0.00    0.00      20         std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_get_Tp_allocator() const [151]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_check_len(unsigned long, char const*) const [167]
[152]    0.0    0.00    0.00      20         std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::max_size() const [152]
                0.00    0.00      20/20          std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_get_Tp_allocator() const [151]
                0.00    0.00      20/20          __gnu_cxx::__alloc_traits<std::allocator<std::pair<std::string, int> > >::max_size(std::allocator<std::pair<std::string, int> > const&) [149]
-----------------------------------------------
                0.00    0.00      20/20          std::pair<std::string, int>* std::uninitialized_copy<std::pair<std::string, int>*, std::pair<std::string, int>*>(std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int>*) [154]
[153]    0.0    0.00    0.00      20         std::pair<std::string, int>* std::__uninitialized_copy<false>::__uninit_copy<std::pair<std::string, int>*, std::pair<std::string, int>*>(std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int>*) [153]
                0.00    0.00     511/1466        std::pair<std::string, int>* std::__addressof<std::pair<std::string, int> >(std::pair<std::string, int>&) [63]
                0.00    0.00     511/511         void std::_Construct<std::pair<std::string, int>, std::pair<std::string, int> >(std::pair<std::string, int>*, std::pair<std::string, int> const&) [111]
-----------------------------------------------
                0.00    0.00      20/20          std::pair<std::string, int>* std::__uninitialized_copy_a<std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int> >(std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int>*, std::allocator<std::pair<std::string, int> >&) [155]
[154]    0.0    0.00    0.00      20         std::pair<std::string, int>* std::uninitialized_copy<std::pair<std::string, int>*, std::pair<std::string, int>*>(std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int>*) [154]
                0.00    0.00      20/20          std::pair<std::string, int>* std::__uninitialized_copy<false>::__uninit_copy<std::pair<std::string, int>*, std::pair<std::string, int>*>(std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int>*) [153]
-----------------------------------------------
                0.00    0.00      20/20          std::pair<std::string, int>* std::__uninitialized_move_if_noexcept_a<std::pair<std::string, int>*, std::pair<std::string, int>*, std::allocator<std::pair<std::string, int> > >(std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int>*, std::allocator<std::pair<std::string, int> >&) [156]
[155]    0.0    0.00    0.00      20         std::pair<std::string, int>* std::__uninitialized_copy_a<std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int> >(std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int>*, std::allocator<std::pair<std::string, int> >&) [155]
                0.00    0.00      20/20          std::pair<std::string, int>* std::uninitialized_copy<std::pair<std::string, int>*, std::pair<std::string, int>*>(std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int>*) [154]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >, std::pair<std::string, int> const&) [169]
[156]    0.0    0.00    0.00      20         std::pair<std::string, int>* std::__uninitialized_move_if_noexcept_a<std::pair<std::string, int>*, std::pair<std::string, int>*, std::allocator<std::pair<std::string, int> > >(std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int>*, std::allocator<std::pair<std::string, int> >&) [156]
                0.00    0.00      20/20          std::pair<std::string, int>* std::__uninitialized_copy_a<std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int> >(std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int>*, std::allocator<std::pair<std::string, int> >&) [155]
-----------------------------------------------
                0.00    0.00       6/18          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::resize(unsigned long, std::vector<int, std::allocator<int> >) [208]
                0.00    0.00      12/18          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [195]
[157]    0.0    0.00    0.00      18         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [157]
-----------------------------------------------
                0.00    0.00       3/15          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [332]
                0.00    0.00      12/15          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [204]
[158]    0.0    0.00    0.00      15         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [158]
-----------------------------------------------
                0.00    0.00       6/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [204]
                0.00    0.00       6/12          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [194]
[159]    0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [159]
-----------------------------------------------
                0.00    0.00      11/11          void std::_Destroy<std::pair<std::string, int>*>(std::pair<std::string, int>*, std::pair<std::string, int>*) [162]
[160]    0.0    0.00    0.00      11         void std::_Destroy_aux<false>::__destroy<std::pair<std::string, int>*>(std::pair<std::string, int>*, std::pair<std::string, int>*) [160]
                0.00    0.00     955/1466        std::pair<std::string, int>* std::__addressof<std::pair<std::string, int> >(std::pair<std::string, int>&) [63]
                0.00    0.00     955/955         void std::_Destroy<std::pair<std::string, int> >(std::pair<std::string, int>*) [91]
-----------------------------------------------
                0.00    0.00       1/11          std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::~_Vector_base() [228]
                0.00    0.00      10/11          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >, std::pair<std::string, int> const&) [169]
[161]    0.0    0.00    0.00      11         std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_deallocate(std::pair<std::string, int>*, unsigned long) [161]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<std::pair<std::string, int> >::deallocate(std::pair<std::string, int>*, unsigned long) [164]
-----------------------------------------------
                0.00    0.00      11/11          void std::_Destroy<std::pair<std::string, int>*, std::pair<std::string, int> >(std::pair<std::string, int>*, std::pair<std::string, int>*, std::allocator<std::pair<std::string, int> >&) [163]
[162]    0.0    0.00    0.00      11         void std::_Destroy<std::pair<std::string, int>*>(std::pair<std::string, int>*, std::pair<std::string, int>*) [162]
                0.00    0.00      11/11          void std::_Destroy_aux<false>::__destroy<std::pair<std::string, int>*>(std::pair<std::string, int>*, std::pair<std::string, int>*) [160]
-----------------------------------------------
                0.00    0.00       1/11          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::~vector() [341]
                0.00    0.00      10/11          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >, std::pair<std::string, int> const&) [169]
[163]    0.0    0.00    0.00      11         void std::_Destroy<std::pair<std::string, int>*, std::pair<std::string, int> >(std::pair<std::string, int>*, std::pair<std::string, int>*, std::allocator<std::pair<std::string, int> >&) [163]
                0.00    0.00      11/11          void std::_Destroy<std::pair<std::string, int>*>(std::pair<std::string, int>*, std::pair<std::string, int>*) [162]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_deallocate(std::pair<std::string, int>*, unsigned long) [161]
[164]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<std::pair<std::string, int> >::deallocate(std::pair<std::string, int>*, unsigned long) [164]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_allocate(unsigned long) [168]
[165]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<std::pair<std::string, int> >::allocate(unsigned long, void const*) [165]
                0.00    0.00      10/30          __gnu_cxx::new_allocator<std::pair<std::string, int> >::max_size() const [148]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >, std::pair<std::string, int> const&) [169]
[166]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >::difference_type __gnu_cxx::operator-<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >(__gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > > const&) [166]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >::base() const [145]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >, std::pair<std::string, int> const&) [169]
[167]    0.0    0.00    0.00      10         std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_check_len(unsigned long, char const*) const [167]
                0.00    0.00      40/40          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::size() const [146]
                0.00    0.00      20/20          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::max_size() const [152]
                0.00    0.00      10/4888        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [43]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >, std::pair<std::string, int> const&) [169]
[168]    0.0    0.00    0.00      10         std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_allocate(unsigned long) [168]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<std::pair<std::string, int> >::allocate(unsigned long, void const*) [165]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::push_back(std::pair<std::string, int> const&) [129]
[169]    0.0    0.00    0.00      10         std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >, std::pair<std::string, int> const&) [169]
                0.00    0.00      30/31          std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_get_Tp_allocator() [147]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<std::pair<std::string, int>*, std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > > >::base() const [145]
                0.00    0.00      20/20          std::pair<std::string, int>* std::__uninitialized_move_if_noexcept_a<std::pair<std::string, int>*, std::pair<std::string, int>*, std::allocator<std::pair<std::string, int> > >(std::pair<std::string, int>*, std::pair<std::string, int>*, std::pair<std::string, int>*, std::allocator<std::pair<std::string, int> >&) [156]
                0.00    0.00      10/10          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_check_len(unsigned long, char const*) const [167]
                0.00    0.00      10/10          std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::begin() [171]
